address,tx_hash,tx_index,block_height,block_time,unit,quantity
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,147f0cfbb7222d877593d9dc287be19953c1a1a229d8da0a8691e94581685de5,10,9022738,1689223424,fbae99b8679369079a7f6f0da14a2cf1c2d6bfd3afdf3a96a64ab67a0014df1047454e5358,20000000000
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,147f0cfbb7222d877593d9dc287be19953c1a1a229d8da0a8691e94581685de5,10,9022738,1689223424,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,lovelace,4728157514089
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb163f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b,3374565892
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8663f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,223956
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b,49099
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,893df2fdfd214957eacc7bbe838bf43bb5bf498c505e2d1b0ec556f7976a1315,2,9022739,1689223445,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,d46e67215e740d47b3b4c672e8084c16ace22d8c2e5473b1706ec5acdc3f285e,2,9022742,1689223460,lovelace,364335756482
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,d46e67215e740d47b3b4c672e8084c16ace22d8c2e5473b1706ec5acdc3f285e,2,9022742,1689223460,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb133e3fda999087a35e6d6eac62402bbf25bcf63ae421b417ee968c664d66e8026,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,d46e67215e740d47b3b4c672e8084c16ace22d8c2e5473b1706ec5acdc3f285e,2,9022742,1689223460,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,d46e67215e740d47b3b4c672e8084c16ace22d8c2e5473b1706ec5acdc3f285e,2,9022742,1689223460,804f5544c1962a40546827cab750a88404dc7108c0f588b72964754f56594649,134310628769
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,d46e67215e740d47b3b4c672e8084c16ace22d8c2e5473b1706ec5acdc3f285e,2,9022742,1689223460,804f5544c1962a40546827cab750a88404dc7108c0f588b72964754f56594649,110357020
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,d46e67215e740d47b3b4c672e8084c16ace22d8c2e5473b1706ec5acdc3f285e,2,9022742,1689223460,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,lovelace,2400949831256
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb1571cdbdfae07f098049b917007366cca8f2e0770a7b2bae5f7726f36849fbcb9,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,533bb94a8850ee3ccbe483106489399112b74c905342cb1792a797a0494e4459,204585700276
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d86571cdbdfae07f098049b917007366cca8f2e0770a7b2bae5f7726f36849fbcb9,8405112
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,533bb94a8850ee3ccbe483106489399112b74c905342cb1792a797a0494e4459,182104109
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,b92659090517b0b1b4287b26bd0b0fde9941e1f560a499821a1c7ac7ed76e59c,17,9022743,1689223520,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,lovelace,4728217436020
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb163f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b,3374516794
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8663f2cbfa5bf8b68828839a2575c8c70f14a32f50ebbfa7c654043269793be896,223956
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b,49098
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,5d35f95e19d7c0b2a188d967931bf29c64bdbe310cfb919e3af22b50447aca76,18,9022743,1689223520,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,150ae401715298f225be9440397f9a391e42c753a8803d5dddbddf61805b43f9,2,9022747,1689223607,lovelace,736440936628
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,150ae401715298f225be9440397f9a391e42c753a8803d5dddbddf61805b43f9,2,9022747,1689223607,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb199ae755b404162f5aa299625ad5a513472d94218ba11e0b2cf2b5451851ede5a,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,150ae401715298f225be9440397f9a391e42c753a8803d5dddbddf61805b43f9,2,9022747,1689223607,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,150ae401715298f225be9440397f9a391e42c753a8803d5dddbddf61805b43f9,2,9022747,1689223607,b34b3ea80060ace9427bda98690a73d33840e27aaa8d6edb7f0c757a634e455441,23784776
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,150ae401715298f225be9440397f9a391e42c753a8803d5dddbddf61805b43f9,2,9022747,1689223607,e4214b7cce62ac6fbba385d164df48e157eae5863521b4b67ca71d8699ae755b404162f5aa299625ad5a513472d94218ba11e0b2cf2b5451851ede5a,256549
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,150ae401715298f225be9440397f9a391e42c753a8803d5dddbddf61805b43f9,2,9022747,1689223607,2f2e0404310c106e2a260e8eb5a7e43f00cff42c667489d30e17981631363932303832383030303030,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,lovelace,4630781830252
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,0be55d262b29f564998ff81efe21bdc0022621c12f15af08d0f2ddb139b9b709ac8605fc82116a2efc308181ba297c11950f0f350001e28f0e50868b,1
addr1qx7tzh4qen0p50ntefz8yujwgqt7zulef6t6vrf7dq4xa82j2c79gy9l76sdg0xwhd7r0c0kna0tycz4y5s6mlenh8pqrkj6fh,72875940fddaab3184a6687a095ee7a9f5eeb509a1a4fdafd276f411038978ee,3,9022747,1689223607,13aa2accf2e1561723aa26871e071fdf32c867cff7e7d50ad470d62f4d494e53574150,1
